ue_id,cell_id,rsrp,sinr,failure_type,timestamp,source_cell,target_cell,serving_rsrp,target_rsrp,serving_sinr,target_sinr,serving_rsrq,target_rsrq,event_type,measurement_event,ho_type,failure_stage,speed_kmph,beam_id,beam_id_target,pci_source,pci_target,time_to_trigger_ms,hysteresis_db,xn_latency_ms,packet_loss_pct,t310_expiry,rlf_detected,result,neighbor_relation_status,missing_neighbor,rca_scenarios
UE10451,XYZ405,-120.0,-2.0,SUCCESS,2026-07-01T16:55:26+00:00,XYZ405,XYZ407,-120.0,-118.0,-2.0,-1.0,-140.0,-137.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,1,1,105,107,80,0.0,20.0,0.25,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10904,XYZ407,-83.0,-8.0,SUCCESS,2026-07-01T16:53:12+00:00,XYZ407,XYZ408,-83.0,-79.0,-8.0,-8.0,-109.0,-105.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,1,1,107,108,160,2.0,38.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10104,XYZ401,-80.0,15.0,TOO_EARLY_HO,2026-07-01T16:57:08+00:00,XYZ401,XYZ402,-80.0,-73.0,15.0,12.0,-83.0,-79.0,HANDOVER,A3,INTRA_NR,HO_DECISION,84.0,5,3,101,102,40,0.0,42.0,0.05,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10149,XYZ405,-110.0,10.0,PING_PONG,2026-07-01T16:57:47+00:00,XYZ405,XYZ406,-110.0,-109.0,10.0,6.0,-118.0,-121.0,HANDOVER,A3,INTRA_NR,POST_HO,57.0,7,6,105,106,80,0.0,62.0,2.3,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10145,XYZ401,-107.0,19.0,SUCCESS,2026-07-01T16:58:25+00:00,XYZ401,XYZ402,-107.0,-105.0,19.0,18.0,-110.0,-108.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,4,4,101,102,40,0.0,17.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10715,XYZ408,-92.0,17.0,TOO_EARLY_HO,2026-07-01T16:57:19+00:00,XYZ408,XYZ409,-92.0,-86.0,17.0,14.0,-95.0,-90.0,HANDOVER,A3,INTRA_NR,HO_DECISION,94.0,3,4,108,109,40,0.0,44.0,0.35,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10873,XYZ404,-101.0,15.0,SUCCESS,2026-07-01T16:58:53+00:00,XYZ404,XYZ405,-101.0,-98.0,15.0,15.0,-104.0,-101.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,8,8,104,105,40,2.0,15.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10298,XYZ404,-95.0,23.0,SUCCESS,2026-07-01T17:01:24+00:00,XYZ404,XYZ403,-95.0,-92.0,23.0,24.0,-98.0,-95.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,8,8,104,103,40,2.0,35.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10166,XYZ402,-77.0,-3.0,SUCCESS,2026-07-01T17:01:13+00:00,XYZ402,XYZ403,-77.0,-73.0,-3.0,-4.0,-98.0,-95.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,6,6,102,103,80,1.0,32.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10712,XYZ405,-85.0,-1.0,SUCCESS,2026-07-01T17:01:54+00:00,XYZ405,XYZ403,-85.0,-81.0,-1.0,-1.0,-104.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,4,4,105,103,80,0.0,20.0,0.3,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10645,XYZ401,-109.0,3.0,SUCCESS,2026-07-01T16:59:38+00:00,XYZ401,XYZ403,-109.0,-106.0,3.0,3.0,-124.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,4,4,101,103,40,0.0,34.0,0.3,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10722,XYZ409,-79.0,4.0,SUCCESS,2026-07-01T16:59:07+00:00,XYZ409,XYZ408,-79.0,-75.0,4.0,5.0,-93.0,-88.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,3,3,109,108,80,1.0,28.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10047,XYZ405,-96.0,6.0,TOO_LATE_HO,2026-07-01T17:03:06+00:00,XYZ405,XYZ403,-96.0,-113.0,6.0,4.0,-108.0,-127.0,HANDOVER,A5,INTRA_NR,HO_DECISION,8.0,5,4,105,103,80,0.0,40.0,0.3,False,False,FAILURE,MISSING,True,too_late_handover|mobility_configuration_issue|missing_neighbor|coverage_induced_ho_failure
UE10637,XYZ406,-87.0,7.0,PREP_FAILURE,2026-07-01T17:01:35+00:00,XYZ406,XYZ408,-87.0,-95.0,7.0,5.0,-98.0,-108.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,49.0,3,4,106,108,120,1.0,34.0,3.0,False,False,FAILURE,ACTIVE,False,handover_preparation_failure
UE10238,XYZ402,-95.0,21.0,SUCCESS,2026-07-01T17:04:21+00:00,XYZ402,XYZ403,-95.0,-89.0,21.0,22.0,-98.0,-92.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,5,5,102,103,80,1.0,38.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10006,XYZ410,-107.0,12.0,PING_PONG,2026-07-01T17:05:32+00:00,XYZ410,XYZ408,-107.0,-107.0,12.0,8.0,-113.0,-117.0,HANDOVER,A3,INTRA_NR,POST_HO,65.0,7,8,110,108,120,2.0,62.0,2.0,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10463,XYZ410,-91.0,12.0,SUCCESS,2026-07-01T17:04:13+00:00,XYZ410,XYZ408,-91.0,-87.0,12.0,13.0,-97.0,-92.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,8,8,110,108,120,2.0,28.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10452,XYZ401,-97.0,24.0,SUCCESS,2026-07-01T17:07:35+00:00,XYZ401,XYZ402,-97.0,-94.0,24.0,24.0,-100.0,-97.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,4,4,101,102,40,0.0,27.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10783,XYZ404,-125.0,4.0,SUCCESS,2026-07-01T17:06:09+00:00,XYZ404,XYZ405,-125.0,-119.0,4.0,4.0,-139.0,-133.0,HANDOVER,A3,INTRA_NR,SUCCESS,44.0,8,8,104,105,40,2.0,17.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10896,XYZ407,-122.0,13.0,SUCCESS,2026-07-01T17:06:19+00:00,XYZ407,XYZ406,-122.0,-117.0,13.0,12.0,-127.0,-123.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,1,1,107,106,160,2.0,18.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10370,XYZ406,-98.0,17.0,SUCCESS,2026-07-01T17:07:58+00:00,XYZ406,XYZ405,-98.0,-94.0,17.0,16.0,-101.0,-97.0,HANDOVER,A3,INTRA_NR,SUCCESS,41.0,4,4,106,105,120,1.0,33.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10548,XYZ410,-108.0,5.0,SUCCESS,2026-07-01T17:06:14+00:00,XYZ410,XYZ409,-108.0,-105.0,5.0,5.0,-121.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,34.0,6,6,110,109,120,2.0,39.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10486,XYZ401,-100.0,5.0,SUCCESS,2026-07-01T17:07:39+00:00,XYZ401,XYZ402,-100.0,-94.0,5.0,6.0,-113.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,2,2,101,102,40,0.0,25.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10210,XYZ401,-86.0,-5.0,SUCCESS,2026-07-01T17:08:28+00:00,XYZ401,XYZ403,-86.0,-81.0,-5.0,-6.0,-109.0,-105.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,5,5,101,103,40,0.0,21.0,0.15,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10164,XYZ408,-107.0,-9.0,SUCCESS,2026-07-01T17:11:57+00:00,XYZ408,XYZ409,-107.0,-102.0,-9.0,-10.0,-134.0,-130.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,7,7,108,109,40,0.0,33.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10124,XYZ404,-120.0,2.0,SUCCESS,2026-07-01T17:11:26+00:00,XYZ404,XYZ403,-120.0,-114.0,2.0,2.0,-136.0,-130.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,7,7,104,103,40,2.0,30.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10336,XYZ405,-125.0,-2.0,SUCCESS,2026-07-01T17:12:30+00:00,XYZ405,XYZ407,-125.0,-121.0,-2.0,-3.0,-145.0,-142.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,4,4,105,107,80,0.0,20.0,0.15,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10191,XYZ407,-118.0,23.0,SUCCESS,2026-07-01T17:13:11+00:00,XYZ407,XYZ406,-118.0,-112.0,23.0,24.0,-121.0,-115.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,7,7,107,106,160,2.0,32.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10729,XYZ408,-93.0,6.0,SUCCESS,2026-07-01T17:11:30+00:00,XYZ408,XYZ407,-93.0,-90.0,6.0,7.0,-105.0,-101.0,HANDOVER,A3,INTRA_NR,SUCCESS,35.0,5,5,108,107,40,0.0,32.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10213,XYZ410,-83.0,16.0,TOO_EARLY_HO,2026-07-01T17:14:37+00:00,XYZ410,XYZ409,-83.0,-71.0,16.0,13.0,-86.0,-76.0,HANDOVER,A3,INTRA_NR,HO_DECISION,79.0,3,7,110,109,120,2.0,64.0,0.4,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10573,XYZ407,-105.0,18.0,SUCCESS,2026-07-01T17:10:43+00:00,XYZ407,XYZ409,-105.0,-102.0,18.0,19.0,-108.0,-105.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,6,6,107,109,160,2.0,36.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10327,XYZ402,-102.0,11.0,SUCCESS,2026-07-01T17:11:50+00:00,XYZ402,XYZ403,-102.0,-99.0,11.0,10.0,-109.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,6,6,102,103,80,1.0,24.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10956,XYZ404,-101.0,13.0,N2_FAILURE,2026-07-01T17:14:19+00:00,XYZ404,XYZ402,-101.0,-106.0,13.0,10.0,-106.0,-114.0,HANDOVER,A3,INTER_GNB_NG,HO_PREPARATION,53.0,8,2,104,102,40,2.0,50.0,2.2,False,False,FAILURE,ACTIVE,False,handover_preparation_failure
UE10380,XYZ410,-79.0,-4.0,PING_PONG,2026-07-01T17:12:42+00:00,XYZ410,XYZ409,-79.0,-77.0,-4.0,-8.0,-101.0,-103.0,HANDOVER,A3,INTRA_NR,POST_HO,53.0,3,1,110,109,120,2.0,48.0,3.2,True,True,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|interference_induced_ho_failure|beam_instability
UE10672,XYZ401,-83.0,23.0,PREP_FAILURE,2026-07-01T17:14:29+00:00,XYZ401,XYZ403,-83.0,-97.0,23.0,21.0,-86.0,-100.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,53.0,2,8,101,103,40,0.0,42.0,5.2,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor
UE10577,XYZ410,-107.0,1.0,SUCCESS,2026-07-01T17:16:55+00:00,XYZ410,XYZ408,-107.0,-103.0,1.0,2.0,-124.0,-119.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,3,3,110,108,120,2.0,31.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10797,XYZ409,-97.0,12.0,SUCCESS,2026-07-01T17:18:24+00:00,XYZ409,XYZ407,-97.0,-95.0,12.0,13.0,-103.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,5,5,109,107,80,1.0,31.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10238,XYZ403,-116.0,4.0,TOO_LATE_HO,2026-07-01T17:18:32+00:00,XYZ403,XYZ404,-116.0,-135.0,4.0,0.0,-130.0,-153.0,HANDOVER,A5,INTRA_NR,HO_DECISION,13.0,5,6,103,104,160,2.0,32.0,0.35,True,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|coverage_induced_ho_failure
UE10531,XYZ403,-114.0,22.0,SUCCESS,2026-07-01T17:20:29+00:00,XYZ403,XYZ404,-114.0,-112.0,22.0,22.0,-117.0,-115.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,4,4,103,104,160,2.0,29.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10699,XYZ410,-93.0,2.0,SUCCESS,2026-07-01T17:20:34+00:00,XYZ410,XYZ409,-93.0,-89.0,2.0,1.0,-109.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,6,6,110,109,120,2.0,22.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10081,XYZ409,-119.0,12.0,SUCCESS,2026-07-01T17:21:38+00:00,XYZ409,XYZ408,-119.0,-114.0,12.0,13.0,-125.0,-119.0,HANDOVER,A3,INTRA_NR,SUCCESS,41.0,6,6,109,108,80,1.0,27.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10362,XYZ410,-109.0,21.0,SUCCESS,2026-07-01T17:18:03+00:00,XYZ410,XYZ409,-109.0,-104.0,21.0,20.0,-112.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,8,8,110,109,120,2.0,38.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10504,XYZ403,-116.0,24.0,TOO_LATE_HO,2026-07-01T17:22:45+00:00,XYZ403,XYZ402,-116.0,-132.0,24.0,20.0,-119.0,-135.0,HANDOVER,A5,INTRA_NR,HO_DECISION,23.0,3,6,103,102,160,2.0,36.0,0.4,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|coverage_induced_ho_failure
UE10201,XYZ408,-95.0,-10.0,SUCCESS,2026-07-01T17:22:32+00:00,XYZ408,XYZ407,-95.0,-93.0,-10.0,-10.0,-123.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,5,5,108,107,40,0.0,22.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10919,XYZ402,-120.0,-6.0,SUCCESS,2026-07-01T17:23:46+00:00,XYZ402,XYZ403,-120.0,-116.0,-6.0,-6.0,-144.0,-140.0,HANDOVER,A3,INTRA_NR,SUCCESS,41.0,6,6,102,103,80,1.0,26.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10503,XYZ403,-109.0,2.0,SUCCESS,2026-07-01T17:24:20+00:00,XYZ403,XYZ401,-109.0,-107.0,2.0,1.0,-125.0,-124.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,6,6,103,101,160,2.0,17.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10643,XYZ402,-76.0,-6.0,SUCCESS,2026-07-01T17:23:03+00:00,XYZ402,XYZ403,-76.0,-73.0,-6.0,-7.0,-100.0,-98.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,6,6,102,103,80,1.0,26.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10036,XYZ401,-89.0,21.0,TOO_EARLY_HO,2026-07-01T17:22:10+00:00,XYZ401,XYZ403,-89.0,-80.0,21.0,17.0,-92.0,-83.0,HANDOVER,A3,INTRA_NR,HO_DECISION,76.0,2,6,101,103,40,0.0,59.0,0.15,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10643,XYZ402,-108.0,10.0,SUCCESS,2026-07-01T17:24:17+00:00,XYZ402,XYZ403,-108.0,-105.0,10.0,11.0,-116.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,6,6,102,103,80,1.0,26.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10588,XYZ408,-100.0,13.0,SUCCESS,2026-07-01T17:24:19+00:00,XYZ408,XYZ406,-100.0,-96.0,13.0,14.0,-105.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,5,5,108,106,40,0.0,26.0,0.2,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10600,XYZ409,-77.0,7.0,SUCCESS,2026-07-01T17:25:32+00:00,XYZ409,XYZ410,-77.0,-72.0,7.0,6.0,-88.0,-84.0,HANDOVER,A3,INTRA_NR,SUCCESS,35.0,4,4,109,110,80,1.0,27.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10972,XYZ402,-110.0,10.0,SUCCESS,2026-07-01T17:27:29+00:00,XYZ402,XYZ403,-110.0,-105.0,10.0,9.0,-118.0,-114.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,4,4,102,103,80,1.0,33.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10401,XYZ407,-118.0,-1.0,SUCCESS,2026-07-01T17:24:43+00:00,XYZ407,XYZ405,-118.0,-114.0,-1.0,0.0,-137.0,-132.0,HANDOVER,A3,INTRA_NR,SUCCESS,31.0,5,5,107,105,160,2.0,37.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10764,XYZ405,-102.0,13.0,SUCCESS,2026-07-01T17:27:11+00:00,XYZ405,XYZ403,-102.0,-99.0,13.0,12.0,-107.0,-105.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,3,3,105,103,80,0.0,18.0,0.35,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10855,XYZ403,-113.0,10.0,SUCCESS,2026-07-01T17:30:18+00:00,XYZ403,XYZ405,-113.0,-110.0,10.0,10.0,-121.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,3,3,103,105,160,2.0,33.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10705,XYZ409,-97.0,14.0,SUCCESS,2026-07-01T17:29:42+00:00,XYZ409,XYZ408,-97.0,-95.0,14.0,13.0,-101.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,31.0,7,7,109,108,80,1.0,19.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10175,XYZ406,-94.0,12.0,PREP_FAILURE,2026-07-01T17:26:56+00:00,XYZ406,XYZ404,-94.0,-111.0,12.0,10.0,-100.0,-119.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,36.0,2,3,106,104,120,1.0,57.0,4.3,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|coverage_induced_ho_failure
UE10544,XYZ401,-102.0,11.0,PREP_FAILURE,2026-07-01T17:27:58+00:00,XYZ401,XYZ403,-102.0,-119.0,11.0,9.0,-109.0,-128.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,35.0,8,3,101,103,40,0.0,45.0,3.1,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|coverage_induced_ho_failure
UE10569,XYZ405,-110.0,-7.0,SUCCESS,2026-07-01T17:29:43+00:00,XYZ405,XYZ404,-110.0,-108.0,-7.0,-7.0,-135.0,-133.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,4,4,105,104,80,0.0,38.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10466,XYZ407,-115.0,23.0,SUCCESS,2026-07-01T17:29:39+00:00,XYZ407,XYZ408,-115.0,-113.0,23.0,22.0,-118.0,-116.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,8,8,107,108,160,2.0,20.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10200,XYZ404,-94.0,-5.0,SUCCESS,2026-07-01T17:31:56+00:00,XYZ404,XYZ402,-94.0,-91.0,-5.0,-4.0,-117.0,-113.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,8,8,104,102,40,2.0,33.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10539,XYZ408,-120.0,17.0,SUCCESS,2026-07-01T17:31:08+00:00,XYZ408,XYZ406,-120.0,-118.0,17.0,16.0,-123.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,3,3,108,106,40,0.0,27.0,0.15,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10546,XYZ410,-91.0,20.0,TOO_EARLY_HO,2026-07-01T17:32:26+00:00,XYZ410,XYZ408,-91.0,-79.0,20.0,18.0,-94.0,-82.0,HANDOVER,A3,INTRA_NR,HO_DECISION,81.0,4,4,110,108,120,2.0,38.0,0.4,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10998,XYZ405,-93.0,24.0,TOO_LATE_HO,2026-07-01T17:32:45+00:00,XYZ405,XYZ403,-93.0,-104.0,24.0,22.0,-96.0,-107.0,HANDOVER,A5,INTRA_NR,HO_DECISION,22.0,3,6,105,103,80,0.0,60.0,0.35,False,False,FAILURE,MISSING,True,too_late_handover|mobility_configuration_issue|missing_neighbor
UE10636,XYZ409,-108.0,12.0,SUCCESS,2026-07-01T17:36:07+00:00,XYZ409,XYZ407,-108.0,-102.0,12.0,13.0,-114.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,1,1,109,107,80,1.0,33.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10393,XYZ409,-89.0,-5.0,TOO_LATE_HO,2026-07-01T17:33:03+00:00,XYZ409,XYZ407,-89.0,-106.0,-5.0,-7.0,-112.0,-131.0,HANDOVER,A5,INTRA_NR,HO_DECISION,12.0,2,3,109,107,80,1.0,26.0,0.1,True,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|interference_induced_ho_failure
UE10832,XYZ409,-113.0,5.0,SUCCESS,2026-07-01T17:34:08+00:00,XYZ409,XYZ408,-113.0,-108.0,5.0,4.0,-126.0,-122.0,HANDOVER,A3,INTRA_NR,SUCCESS,31.0,3,3,109,108,80,1.0,21.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10041,XYZ401,-116.0,-9.0,SUCCESS,2026-07-01T17:35:52+00:00,XYZ401,XYZ402,-116.0,-111.0,-9.0,-8.0,-143.0,-137.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,7,7,101,102,40,0.0,34.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10596,XYZ402,-89.0,13.0,TOO_EARLY_HO,2026-07-01T17:37:04+00:00,XYZ402,XYZ403,-89.0,-78.0,13.0,11.0,-94.0,-85.0,HANDOVER,A3,INTRA_NR,HO_DECISION,75.0,6,6,102,103,80,1.0,26.0,0.4,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10392,XYZ403,-100.0,6.0,SUCCESS,2026-07-01T17:35:23+00:00,XYZ403,XYZ405,-100.0,-97.0,6.0,5.0,-112.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,1,1,103,105,160,2.0,37.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10699,XYZ404,-80.0,-10.0,SUCCESS,2026-07-01T17:39:41+00:00,XYZ404,XYZ406,-80.0,-75.0,-10.0,-10.0,-108.0,-103.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,6,6,104,106,40,2.0,22.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10622,XYZ410,-109.0,-5.0,SUCCESS,2026-07-01T17:40:35+00:00,XYZ410,XYZ409,-109.0,-103.0,-5.0,-6.0,-132.0,-127.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,4,4,110,109,120,2.0,32.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10782,XYZ409,-125.0,-6.0,SUCCESS,2026-07-01T17:40:25+00:00,XYZ409,XYZ407,-125.0,-121.0,-6.0,-6.0,-149.0,-145.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,8,8,109,107,80,1.0,23.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10994,XYZ410,-101.0,18.0,SUCCESS,2026-07-01T17:41:58+00:00,XYZ410,XYZ408,-101.0,-99.0,18.0,19.0,-104.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,2,2,110,108,120,2.0,21.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10440,XYZ406,-92.0,1.0,SUCCESS,2026-07-01T17:41:31+00:00,XYZ406,XYZ404,-92.0,-90.0,1.0,2.0,-109.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,44.0,3,3,106,104,120,1.0,22.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10836,XYZ401,-87.0,-8.0,SUCCESS,2026-07-01T17:42:19+00:00,XYZ401,XYZ403,-87.0,-84.0,-8.0,-9.0,-113.0,-111.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,6,6,101,103,40,0.0,23.0,0.1,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10616,XYZ409,-116.0,-10.0,SUCCESS,2026-07-01T17:41:09+00:00,XYZ409,XYZ408,-116.0,-114.0,-10.0,-9.0,-144.0,-141.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,4,4,109,108,80,1.0,25.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10505,XYZ406,-106.0,16.0,SUCCESS,2026-07-01T17:42:10+00:00,XYZ406,XYZ405,-106.0,-100.0,16.0,17.0,-109.0,-103.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,4,4,106,105,120,1.0,26.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10917,XYZ404,-119.0,13.0,SUCCESS,2026-07-01T17:40:48+00:00,XYZ404,XYZ406,-119.0,-117.0,13.0,13.0,-124.0,-122.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,1,1,104,106,40,2.0,24.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10319,XYZ404,-110.0,8.0,SUCCESS,2026-07-01T17:41:54+00:00,XYZ404,XYZ403,-110.0,-105.0,8.0,9.0,-120.0,-114.0,HANDOVER,A3,INTRA_NR,SUCCESS,34.0,5,5,104,103,40,2.0,29.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10552,XYZ403,-89.0,-3.0,SUCCESS,2026-07-01T17:43:25+00:00,XYZ403,XYZ401,-89.0,-87.0,-3.0,-3.0,-110.0,-108.0,HANDOVER,A3,INTRA_NR,SUCCESS,38.0,2,2,103,101,160,2.0,28.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10214,XYZ407,-97.0,-9.0,SUCCESS,2026-07-01T17:44:02+00:00,XYZ407,XYZ408,-97.0,-94.0,-9.0,-8.0,-124.0,-120.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,2,2,107,108,160,2.0,34.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10070,XYZ403,-114.0,19.0,SUCCESS,2026-07-01T17:46:24+00:00,XYZ403,XYZ401,-114.0,-108.0,19.0,20.0,-117.0,-111.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,4,4,103,101,160,2.0,29.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10567,XYZ402,-109.0,19.0,SUCCESS,2026-07-01T17:47:00+00:00,XYZ402,XYZ403,-109.0,-107.0,19.0,20.0,-112.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,2,2,102,103,80,1.0,37.0,0.05,False,False,SUCCESS,ACTIVE,False,
