timestamp,cell_id,ue_id,issue_domain,event_type,result,cause,rsrp,sinr,cqi,target_cell,source_cell,dl_tp,prb_util,severity,alarm_name,module,event_code,message,details,beam_id,beam_health_score,beam_switch_rate
2026-07-01 11:05:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,2,,,699,,,,,,,ho_attempt=1254 rach_attempt=903,,,
2026-07-01 11:05:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,9,,,607,,,,,,,ho_attempt=1817 rach_attempt=225,,,
2026-07-01 11:05:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,10,,,578,,,,,,,ho_attempt=1644 rach_attempt=728,,,
2026-07-01 11:06:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,3,,,244,,,,,,,ho_attempt=1972 rach_attempt=504,,,
2026-07-01 11:07:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,15,,,309,,,,,,,ho_attempt=1084 rach_attempt=419,,,
2026-07-01 12:00:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,12,,,633,,,,,,,ho_attempt=1540 rach_attempt=670,,,
2026-07-01 12:00:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,15,,,483,,,,,,,ho_attempt=1468 rach_attempt=202,,,
2026-07-01 12:00:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,10,,,719,,,,,,,ho_attempt=1508 rach_attempt=478,,,
2026-07-01 12:00:00,XYZ407,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,611,,,,,,,ho_attempt=895 rach_attempt=952,,,
2026-07-01 12:00:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,5,,,492,,,,,,,ho_attempt=693 rach_attempt=235,,,
2026-07-01 12:00:00,XYZ404,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,356,,,,,,,ho_attempt=1163 rach_attempt=606,,,
2026-07-01 12:00:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,15,,,324,,,,,,,ho_attempt=812 rach_attempt=351,,,
2026-07-01 12:00:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,10,,,90,,,,,,,ho_attempt=1791 rach_attempt=777,,,
2026-07-01 12:00:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,5,,,252,,,,,,,ho_attempt=1409 rach_attempt=830,,,
2026-07-01 12:00:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,2,,,569,,,,,,,ho_attempt=607 rach_attempt=541,,,
2026-07-01 12:01:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,10,,,398,,,,,,,ho_attempt=1199 rach_attempt=977,,,
2026-07-01 12:01:00,XYZ410,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,433,,,,,,,ho_attempt=959 rach_attempt=846,,,
2026-07-01 12:01:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,13,,,614,,,,,,,ho_attempt=534 rach_attempt=460,,,
2026-07-01 12:01:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,11,,,240,,,,,,,ho_attempt=1060 rach_attempt=847,,,
2026-07-01 12:01:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,2,,,702,,,,,,,ho_attempt=1886 rach_attempt=741,,,
2026-07-01 12:01:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,3,,,446,,,,,,,ho_attempt=1835 rach_attempt=937,,,
2026-07-01 12:01:00,XYZ404,,pm,PM_SNAPSHOT,SUCCESS,,,,9,,,79,,,,,,,ho_attempt=1920 rach_attempt=716,,,
2026-07-01 12:01:00,XYZ403,,pm,PM_SNAPSHOT,SUCCESS,,,,5,,,608,,,,,,,ho_attempt=1051 rach_attempt=980,,,
2026-07-01 12:01:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,5,,,317,,,,,,,ho_attempt=1494 rach_attempt=591,,,
2026-07-01 12:01:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,2,,,69,,,,,,,ho_attempt=1197 rach_attempt=682,,,
2026-07-01 12:02:00,XYZ406,,pm,PM_SNAPSHOT,SUCCESS,,,,6,,,780,,,,,,,ho_attempt=632 rach_attempt=519,,,
2026-07-01 12:02:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,7,,,71,,,,,,,ho_attempt=1020 rach_attempt=801,,,
2026-07-01 12:02:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,7,,,84,,,,,,,ho_attempt=1384 rach_attempt=892,,,
2026-07-01 12:02:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,5,,,452,,,,,,,ho_attempt=991 rach_attempt=385,,,
2026-07-01 12:02:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,5,,,798,,,,,,,ho_attempt=1513 rach_attempt=336,,,
2026-07-01 12:02:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,13,,,403,,,,,,,ho_attempt=502 rach_attempt=944,,,
2026-07-01 12:02:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,9,,,483,,,,,,,ho_attempt=1448 rach_attempt=725,,,
2026-07-01 12:02:00,XYZ402,,pm,PM_SNAPSHOT,SUCCESS,,,,10,,,617,,,,,,,ho_attempt=817 rach_attempt=459,,,
2026-07-01 12:02:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,7,,,353,,,,,,,ho_attempt=1787 rach_attempt=312,,,
2026-07-01 12:03:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,1,,,237,,,,,,,ho_attempt=1473 rach_attempt=287,,,
2026-07-01 12:03:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,1,,,450,,,,,,,ho_attempt=1417 rach_attempt=965,,,
2026-07-01 12:03:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,4,,,687,,,,,,,ho_attempt=1025 rach_attempt=269,,,
2026-07-01 12:03:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,12,,,591,,,,,,,ho_attempt=1765 rach_attempt=989,,,
2026-07-01 12:03:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,5,,,263,,,,,,,ho_attempt=1454 rach_attempt=988,,,
2026-07-01 12:03:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,11,,,265,,,,,,,ho_attempt=1684 rach_attempt=442,,,
2026-07-01 12:04:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,5,,,392,,,,,,,ho_attempt=601 rach_attempt=426,,,
2026-07-01 12:04:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,10,,,620,,,,,,,ho_attempt=1630 rach_attempt=809,,,
2026-07-01 12:04:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,1,,,168,,,,,,,ho_attempt=1640 rach_attempt=613,,,
2026-07-01 12:04:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,5,,,669,,,,,,,ho_attempt=1088 rach_attempt=328,,,
2026-07-01 12:05:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,8,,,538,,,,,,,ho_attempt=1947 rach_attempt=570,,,
2026-07-01 12:06:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,4,,,502,,,,,,,ho_attempt=650 rach_attempt=646,,,
2026-07-01 12:07:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,3,,,99,,,,,,,ho_attempt=1668 rach_attempt=675,,,
2026-07-01 13:00:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,10,,,425,,,,,,,ho_attempt=1084 rach_attempt=654,,,
2026-07-01 13:00:00,XYZ402,,pm,PM_SNAPSHOT,SUCCESS,,,,6,,,468,,,,,,,ho_attempt=901 rach_attempt=736,,,
2026-07-01 13:00:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,9,,,318,,,,,,,ho_attempt=1103 rach_attempt=564,,,
2026-07-01 13:00:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,6,,,576,,,,,,,ho_attempt=736 rach_attempt=760,,,
2026-07-01 13:00:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,6,,,518,,,,,,,ho_attempt=760 rach_attempt=658,,,
2026-07-01 13:00:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,4,,,387,,,,,,,ho_attempt=524 rach_attempt=818,,,
2026-07-01 13:00:00,XYZ407,,pm,PM_SNAPSHOT,SUCCESS,,,,2,,,695,,,,,,,ho_attempt=1832 rach_attempt=284,,,
2026-07-01 13:00:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,2,,,628,,,,,,,ho_attempt=826 rach_attempt=343,,,
2026-07-01 13:00:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,7,,,136,,,,,,,ho_attempt=1676 rach_attempt=997,,,
2026-07-01 13:00:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,2,,,154,,,,,,,ho_attempt=988 rach_attempt=329,,,
2026-07-01 13:01:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,9,,,775,,,,,,,ho_attempt=947 rach_attempt=348,,,
2026-07-01 13:01:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,1,,,465,,,,,,,ho_attempt=659 rach_attempt=932,,,
2026-07-01 13:01:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,750,,,,,,,ho_attempt=1318 rach_attempt=436,,,
2026-07-01 13:01:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,13,,,762,,,,,,,ho_attempt=1258 rach_attempt=919,,,
2026-07-01 13:01:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,13,,,713,,,,,,,ho_attempt=1749 rach_attempt=483,,,
2026-07-01 13:01:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,15,,,309,,,,,,,ho_attempt=1530 rach_attempt=862,,,
2026-07-01 13:01:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,5,,,93,,,,,,,ho_attempt=944 rach_attempt=555,,,
2026-07-01 13:01:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,6,,,136,,,,,,,ho_attempt=1766 rach_attempt=537,,,
2026-07-01 13:01:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,5,,,607,,,,,,,ho_attempt=1846 rach_attempt=863,,,
2026-07-01 13:01:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,8,,,652,,,,,,,ho_attempt=1001 rach_attempt=283,,,
2026-07-01 13:02:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,11,,,139,,,,,,,ho_attempt=1186 rach_attempt=693,,,
2026-07-01 13:02:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,12,,,79,,,,,,,ho_attempt=1516 rach_attempt=513,,,
2026-07-01 13:02:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,15,,,788,,,,,,,ho_attempt=1234 rach_attempt=860,,,
2026-07-01 13:02:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,10,,,137,,,,,,,ho_attempt=1948 rach_attempt=353,,,
2026-07-01 13:02:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,8,,,696,,,,,,,ho_attempt=1847 rach_attempt=613,,,
2026-07-01 13:02:00,XYZ406,,pm,PM_SNAPSHOT,SUCCESS,,,,14,,,242,,,,,,,ho_attempt=744 rach_attempt=971,,,
2026-07-01 13:02:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,6,,,131,,,,,,,ho_attempt=1056 rach_attempt=337,,,
2026-07-01 13:02:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,2,,,202,,,,,,,ho_attempt=671 rach_attempt=515,,,
2026-07-01 13:02:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,13,,,747,,,,,,,ho_attempt=1626 rach_attempt=735,,,
2026-07-01 13:03:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,15,,,211,,,,,,,ho_attempt=1535 rach_attempt=801,,,
2026-07-01 13:03:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,7,,,487,,,,,,,ho_attempt=1508 rach_attempt=760,,,
2026-07-01 13:03:00,XYZ405,,pm,PM_SNAPSHOT,SUCCESS,,,,6,,,371,,,,,,,ho_attempt=1607 rach_attempt=243,,,
2026-07-01 13:03:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,6,,,753,,,,,,,ho_attempt=1812 rach_attempt=708,,,
2026-07-01 13:03:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,6,,,102,,,,,,,ho_attempt=707 rach_attempt=855,,,
2026-07-01 13:04:00,XYZ403,,pm,PM_SNAPSHOT,SUCCESS,,,,9,,,237,,,,,,,ho_attempt=1221 rach_attempt=666,,,
2026-07-01 13:04:00,XYZ405,,pm,PM_SNAPSHOT,SUCCESS,,,,14,,,589,,,,,,,ho_attempt=1841 rach_attempt=382,,,
2026-07-01 13:04:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,9,,,61,,,,,,,ho_attempt=833 rach_attempt=838,,,
2026-07-01 13:04:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,6,,,620,,,,,,,ho_attempt=1682 rach_attempt=719,,,
2026-07-01 13:05:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,6,,,439,,,,,,,ho_attempt=883 rach_attempt=265,,,
2026-07-01 13:05:00,XYZ405,,pm,PM_SNAPSHOT,SUCCESS,,,,15,,,205,,,,,,,ho_attempt=1365 rach_attempt=541,,,
2026-07-01 13:05:00,XYZ406,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,572,,,,,,,ho_attempt=802 rach_attempt=496,,,
2026-07-01 13:06:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,4,,,206,,,,,,,ho_attempt=959 rach_attempt=583,,,
2026-07-01 14:00:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,10,,,211,,,,,,,ho_attempt=1901 rach_attempt=530,,,
2026-07-01 14:00:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,7,,,608,,,,,,,ho_attempt=1247 rach_attempt=814,,,
2026-07-01 14:00:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,4,,,653,,,,,,,ho_attempt=1325 rach_attempt=749,,,
2026-07-01 14:00:00,XYZ407,,pm,PM_SNAPSHOT,SUCCESS,,,,8,,,284,,,,,,,ho_attempt=1966 rach_attempt=278,,,
2026-07-01 14:00:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,1,,,383,,,,,,,ho_attempt=1322 rach_attempt=861,,,
2026-07-01 14:00:00,XYZ405,,pm,PM_SNAPSHOT,SUCCESS,,,,2,,,393,,,,,,,ho_attempt=898 rach_attempt=940,,,
2026-07-01 14:00:00,XYZ403,,pm,PM_SNAPSHOT,SUCCESS,,,,5,,,565,,,,,,,ho_attempt=1664 rach_attempt=305,,,
2026-07-01 14:00:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,4,,,260,,,,,,,ho_attempt=1660 rach_attempt=993,,,
2026-07-01 14:00:00,XYZ401,,pm,PM_SNAPSHOT,SUCCESS,,,,11,,,403,,,,,,,ho_attempt=1487 rach_attempt=651,,,
2026-07-01 14:00:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,10,,,708,,,,,,,ho_attempt=1804 rach_attempt=841,,,
2026-07-01 14:01:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,10,,,732,,,,,,,ho_attempt=1355 rach_attempt=875,,,
2026-07-01 14:01:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,14,,,439,,,,,,,ho_attempt=1915 rach_attempt=941,,,
2026-07-01 14:01:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,7,,,413,,,,,,,ho_attempt=1684 rach_attempt=977,,,
2026-07-01 14:01:00,XYZ406,,pm,PM_SNAPSHOT,SUCCESS,,,,8,,,543,,,,,,,ho_attempt=1250 rach_attempt=853,,,
2026-07-01 14:01:00,XYZ405,,pm,PM_SNAPSHOT,SUCCESS,,,,3,,,214,,,,,,,ho_attempt=1483 rach_attempt=914,,,
2026-07-01 14:01:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,2,,,695,,,,,,,ho_attempt=1889 rach_attempt=372,,,
2026-07-01 14:01:00,XYZ402,,pm,PM_SNAPSHOT,SUCCESS,,,,6,,,363,,,,,,,ho_attempt=1703 rach_attempt=535,,,
2026-07-01 14:01:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,1,,,710,,,,,,,ho_attempt=1304 rach_attempt=479,,,
2026-07-01 14:01:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,15,,,311,,,,,,,ho_attempt=1497 rach_attempt=315,,,
2026-07-01 14:02:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,12,,,463,,,,,,,ho_attempt=528 rach_attempt=435,,,
2026-07-01 14:02:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,13,,,602,,,,,,,ho_attempt=1607 rach_attempt=680,,,
2026-07-01 14:02:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,8,,,158,,,,,,,ho_attempt=1280 rach_attempt=635,,,
2026-07-01 14:02:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,2,,,752,,,,,,,ho_attempt=1455 rach_attempt=765,,,
2026-07-01 14:02:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,6,,,573,,,,,,,ho_attempt=1563 rach_attempt=216,,,
2026-07-01 14:02:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,3,,,98,,,,,,,ho_attempt=1192 rach_attempt=478,,,
2026-07-01 14:02:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,13,,,333,,,,,,,ho_attempt=942 rach_attempt=248,,,
2026-07-01 14:02:00,XYZ401,,pm,PM_SNAPSHOT,SUCCESS,,,,5,,,223,,,,,,,ho_attempt=1958 rach_attempt=300,,,
2026-07-01 14:02:00,XYZ405,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,628,,,,,,,ho_attempt=1230 rach_attempt=924,,,
2026-07-01 14:03:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,10,,,736,,,,,,,ho_attempt=1077 rach_attempt=419,,,
2026-07-01 14:03:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,15,,,251,,,,,,,ho_attempt=546 rach_attempt=665,,,
2026-07-01 14:03:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,3,,,777,,,,,,,ho_attempt=586 rach_attempt=599,,,
2026-07-01 14:03:00,XYZ403,,pm,PM_SNAPSHOT,SUCCESS,,,,13,,,362,,,,,,,ho_attempt=1583 rach_attempt=783,,,
2026-07-01 14:03:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,12,,,102,,,,,,,ho_attempt=592 rach_attempt=781,,,
2026-07-01 14:03:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,11,,,541,,,,,,,ho_attempt=1727 rach_attempt=397,,,
2026-07-01 14:03:00,XYZ406,,pm,PM_SNAPSHOT,SUCCESS,,,,7,,,577,,,,,,,ho_attempt=501 rach_attempt=598,,,
2026-07-01 14:03:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,2,,,499,,,,,,,ho_attempt=1545 rach_attempt=660,,,
2026-07-01 14:04:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,4,,,520,,,,,,,ho_attempt=693 rach_attempt=361,,,
2026-07-01 14:04:00,XYZ404,,pm,PM_SNAPSHOT,SUCCESS,,,,8,,,659,,,,,,,ho_attempt=800 rach_attempt=644,,,
2026-07-01 14:04:00,XYZ402,,pm,PM_SNAPSHOT,SUCCESS,,,,13,,,749,,,,,,,ho_attempt=1190 rach_attempt=231,,,
2026-07-01 14:05:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,4,,,174,,,,,,,ho_attempt=988 rach_attempt=812,,,
2026-07-01 14:05:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,4,,,717,,,,,,,ho_attempt=1243 rach_attempt=363,,,
2026-07-01 14:05:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,4,,,343,,,,,,,ho_attempt=807 rach_attempt=959,,,
2026-07-01 15:00:00,XYZ409,,pm,PM_SNAPSHOT,SUCCESS,,,,4,,,631,,,,,,,ho_attempt=539 rach_attempt=844,,,
2026-07-01 15:00:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,1,,,271,,,,,,,ho_attempt=1443 rach_attempt=631,,,
2026-07-01 15:00:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,8,,,708,,,,,,,ho_attempt=1671 rach_attempt=680,,,
2026-07-01 15:00:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,6,,,360,,,,,,,ho_attempt=1114 rach_attempt=779,,,
2026-07-01 15:00:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,13,,,124,,,,,,,ho_attempt=1209 rach_attempt=316,,,
2026-07-01 15:00:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,12,,,621,,,,,,,ho_attempt=701 rach_attempt=527,,,
2026-07-01 15:00:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,13,,,607,,,,,,,ho_attempt=1636 rach_attempt=974,,,
2026-07-01 15:00:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,6,,,248,,,,,,,ho_attempt=664 rach_attempt=809,,,
2026-07-01 15:00:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,12,,,491,,,,,,,ho_attempt=1489 rach_attempt=619,,,
2026-07-01 15:00:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,4,,,309,,,,,,,ho_attempt=1513 rach_attempt=840,,,
2026-07-01 15:01:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,6,,,222,,,,,,,ho_attempt=827 rach_attempt=353,,,
2026-07-01 15:01:00,XYZ409,,pm,PM_SNAPSHOT,SUCCESS,,,,11,,,635,,,,,,,ho_attempt=1730 rach_attempt=801,,,
2026-07-01 15:01:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,8,,,499,,,,,,,ho_attempt=1811 rach_attempt=405,,,
2026-07-01 15:01:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,6,,,492,,,,,,,ho_attempt=1316 rach_attempt=797,,,
2026-07-01 15:01:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,5,,,392,,,,,,,ho_attempt=601 rach_attempt=443,,,
2026-07-01 15:01:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,4,,,612,,,,,,,ho_attempt=1643 rach_attempt=621,,,
2026-07-01 15:01:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,1,,,75,,,,,,,ho_attempt=1882 rach_attempt=716,,,
2026-07-01 15:01:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,14,,,374,,,,,,,ho_attempt=1433 rach_attempt=899,,,
2026-07-01 15:01:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,1,,,309,,,,,,,ho_attempt=1225 rach_attempt=211,,,
2026-07-01 15:02:00,XYZ407,,pm,PM_SNAPSHOT,SUCCESS,,,,4,,,267,,,,,,,ho_attempt=1689 rach_attempt=869,,,
2026-07-01 15:02:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,15,,,736,,,,,,,ho_attempt=1260 rach_attempt=822,,,
2026-07-01 15:02:00,XYZ409,,pm,PM_SNAPSHOT,FAIL,,,,10,,,403,,,,,,,ho_attempt=1470 rach_attempt=887,,,
2026-07-01 15:02:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,14,,,374,,,,,,,ho_attempt=1278 rach_attempt=668,,,
2026-07-01 15:02:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,10,,,500,,,,,,,ho_attempt=515 rach_attempt=544,,,
2026-07-01 15:02:00,XYZ404,,pm,PM_SNAPSHOT,SUCCESS,,,,14,,,114,,,,,,,ho_attempt=691 rach_attempt=371,,,
2026-07-01 15:02:00,XYZ403,,pm,PM_SNAPSHOT,SUCCESS,,,,4,,,351,,,,,,,ho_attempt=1815 rach_attempt=547,,,
2026-07-01 15:02:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,3,,,263,,,,,,,ho_attempt=1901 rach_attempt=463,,,
2026-07-01 15:02:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,6,,,330,,,,,,,ho_attempt=929 rach_attempt=328,,,
2026-07-01 15:03:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,10,,,757,,,,,,,ho_attempt=1853 rach_attempt=871,,,
2026-07-01 15:03:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,15,,,615,,,,,,,ho_attempt=864 rach_attempt=851,,,
2026-07-01 15:03:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,15,,,197,,,,,,,ho_attempt=1196 rach_attempt=751,,,
2026-07-01 15:03:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,7,,,404,,,,,,,ho_attempt=1841 rach_attempt=345,,,
2026-07-01 15:04:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,15,,,569,,,,,,,ho_attempt=1647 rach_attempt=958,,,
2026-07-01 15:04:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,10,,,275,,,,,,,ho_attempt=1418 rach_attempt=624,,,
2026-07-01 15:04:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,5,,,407,,,,,,,ho_attempt=1406 rach_attempt=935,,,
2026-07-01 15:04:00,XYZ410,,pm,PM_SNAPSHOT,FAIL,,,,1,,,312,,,,,,,ho_attempt=1408 rach_attempt=704,,,
2026-07-01 15:05:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,5,,,514,,,,,,,ho_attempt=834 rach_attempt=362,,,
2026-07-01 15:05:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,11,,,623,,,,,,,ho_attempt=1859 rach_attempt=453,,,
2026-07-01 15:05:00,XYZ408,,pm,PM_SNAPSHOT,SUCCESS,,,,1,,,523,,,,,,,ho_attempt=1982 rach_attempt=477,,,
2026-07-01 15:06:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,4,,,618,,,,,,,ho_attempt=1729 rach_attempt=590,,,
2026-07-01 15:06:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,4,,,769,,,,,,,ho_attempt=874 rach_attempt=871,,,
2026-07-01 15:07:00,XYZ408,,pm,PM_SNAPSHOT,FAIL,,,,14,,,541,,,,,,,ho_attempt=1087 rach_attempt=684,,,
2026-07-01 16:00:00,XYZ401,,pm,PM_SNAPSHOT,FAIL,,,,10,,,315,,,,,,,ho_attempt=1277 rach_attempt=987,,,
2026-07-01 16:00:00,XYZ402,,pm,PM_SNAPSHOT,FAIL,,,,8,,,151,,,,,,,ho_attempt=550 rach_attempt=543,,,
2026-07-01 16:00:00,XYZ403,,pm,PM_SNAPSHOT,FAIL,,,,13,,,353,,,,,,,ho_attempt=1779 rach_attempt=501,,,
2026-07-01 16:00:00,XYZ404,,pm,PM_SNAPSHOT,FAIL,,,,3,,,244,,,,,,,ho_attempt=992 rach_attempt=841,,,
2026-07-01 16:00:00,XYZ405,,pm,PM_SNAPSHOT,FAIL,,,,6,,,599,,,,,,,ho_attempt=613 rach_attempt=584,,,
2026-07-01 16:00:00,XYZ406,,pm,PM_SNAPSHOT,FAIL,,,,9,,,90,,,,,,,ho_attempt=506 rach_attempt=854,,,
2026-07-01 16:00:00,XYZ407,,pm,PM_SNAPSHOT,FAIL,,,,4,,,333,,,,,,,ho_attempt=1474 rach_attempt=975,,,
